"","date","state","new_cases_norm","new_deaths_norm"
"8557",2020-08-16,"Louisiana",25.3434672867554,1.65236831590192
"8558",2020-08-16,"Maine",1.79318053442757,0
"8559",2020-08-16,"Maryland",8.85363175974785,0.0496465332322309
"8560",2020-08-16,"Massachusetts",5.70836706075166,0.17385889525132
"8561",2020-08-16,"Michigan",4.92201064134699,0.0600245200164267
"8562",2020-08-16,"Minnesota",13.1701376840767,0.124750965884353
"8563",2020-08-16,"Mississippi",12.7572801880443,0.133934700136948
"8564",2020-08-16,"Missouri",17.1551168604602,0.081613305711038
"8565",2020-08-16,"Montana",8.28387327556587,0
"8566",2020-08-16,"Nebraska",6.7901400945851,0
"8567",2020-08-16,"Nevada",23.9257155964028,0.131822124498087
"8568",2020-08-16,"New Hampshire",0.589771301433587,0
"8569",2020-08-16,"New Jersey",0.145927718633398,0.022450418251292
"8570",2020-08-16,"New Mexico",5.05863241304402,0.143168841878604
"8571",2020-08-16,"New York",3.11633142394496,0.0511712877495067
"8572",2020-08-16,"North Carolina",11.123288410015,0.0192611054718875
"8573",2020-08-16,"North Dakota",18.8138833302415,0.526262470775987
"8574",2020-08-16,"Ohio",5.24404843276522,0.0171094565506206
"8575",2020-08-16,"Oklahoma",13.7963251560519,0.101443567323911
"8576",2020-08-16,"Oregon",5.82239824106304,-0.0238622878732092
"8577",2020-08-16,"Pennsylvania",4.24765715160232,0.0546573530537063
"8578",2020-08-16,"Rhode Island",0,0
"8579",2020-08-16,"South Carolina",12.0964720196801,0.177021541751416
"8580",2020-08-16,"South Dakota",17.6823635425935,0.113348484247394
"8581",2020-08-16,"Tennessee",27.3116287863681,0.26587848466989
"8582",2020-08-16,"Texas",28.2943483249944,0.414607493002628
"8583",2020-08-16,"Utah",7.56064730529356,0
"8584",2020-08-16,"Vermont",0.958008874355539,0
"8585",2020-08-16,"Virginia",11.000641606258,0
"8586",2020-08-16,"Washington",10.0589323385518,0.25213682642808
"8587",2020-08-16,"West Virginia",5.92524664531363,0
"8588",2020-08-16,"Wisconsin",11.7999823860321,0.01720114050442
"8589",2020-08-16,"Wyoming",10.2122592113713,0
"8590",2020-08-17,"Alabama",11.6819776954015,0.552387736910405
"8591",2020-08-17,"Alaska",6.78023101603118,0
"8592",2020-08-17,"Arizona",6.5954175652284,0
"8593",2020-08-17,"Arkansas",13.670335868871,0.132721707464767
"8594",2020-08-17,"California",16.3889896224554,0.224991528057771
"8595",2020-08-17,"Colorado",3.5641773141343,0.105345142289684
"8596",2020-08-17,"Connecticut",10.3564146092623,0.0839709292642887
"8597",2020-08-17,"Delaware",8.78851826615976,0
"8598",2020-08-17,"District of Columbia",7.54496729327857,0
"8599",2020-08-17,"Florida",12.5731683985291,0.408463648495903
"8600",2020-08-17,"Georgia",15.9323540385808,0.228148267855573
"8601",2020-08-17,"Hawaii",12.1788874410327,0
"8602",2020-08-17,"Idaho",18.1848446706434,0.342034695999562
"8603",2020-08-17,"Illinois",14.7083292782088,0.133426679684925
"8604",2020-08-17,"Indiana",9.04081036743348,0.0298869764212677
"8605",2020-08-17,"Iowa",12.103372943892,0.380210668394513
"8606",2020-08-17,"Kansas",36.0294761643892,0.137385991093953
"8607",2020-08-17,"Kentucky",16.2697984648651,0.156655556057848
"8608",2020-08-17,"Louisiana",12.167439417096,0.407727246780993
"8609",2020-08-17,"Maine",2.16675981243332,0
"8610",2020-08-17,"Maryland",8.3406175830148,0.0330976888214873
"8611",2020-08-17,"Massachusetts",3.59308383519394,0.0579529650837732
"8612",2020-08-17,"Michigan",5.49224358150304,0
"8613",2020-08-17,"Minnesota",10.0513635369679,0.106929399329446
"8614",2020-08-17,"Mississippi",9.24149430944943,0.368320425376608
"8615",2020-08-17,"Missouri",22.7701122933796,0.522325156550643
"8616",2020-08-17,"Montana",5.55396049157257,0
"8617",2020-08-17,"Nebraska",9.90012792416606,0
"8618",2020-08-17,"Nevada",21.3551841686901,0.0988665933735654
"8619",2020-08-17,"New Hampshire",1.17954260286717,0
"8620",2020-08-17,"New Jersey",3.50226524720156,0.044900836502584
"8621",2020-08-17,"New Mexico",4.39051115094386,0.190891789171472
"8622",2020-08-17,"New York",2.09802279772978,0.0562884165244574
"8623",2020-08-17,"North Carolina",8.00298932356924,0.115566632831325
"8624",2020-08-17,"North Dakota",7.89393706163981,0.131565617693997
"8625",2020-08-17,"Ohio",6.6299144133655,0.0513283696518619
"8626",2020-08-17,"Oklahoma",9.3581690856308,0.101443567323911
"8627",2020-08-17,"Oregon",4.74859528676862,0.0715868636196275
"8628",2020-08-17,"Pennsylvania",4.77080610225922,0.0234245798801598
"8629",2020-08-17,"Rhode Island",22.4152688650024,0.189158387046434
"8630",2020-08-17,"South Carolina",8.9690914487384,0.373712143697433
"8631",2020-08-17,"South Dakota",9.74796964527592,0
"8632",2020-08-17,"Tennessee",16.5730922110898,0.310191565448205
"8633",2020-08-17,"Texas",19.4900362677033,0.212529891371095
"8634",2020-08-17,"Utah",8.98420014520239,0.0632690151070591
"8635",2020-08-17,"Vermont",1.91601774871108,0
"8636",2020-08-17,"Virginia",8.61736492955539,0.0469611167823182
"8637",2020-08-17,"Washington",8.16127096069837,0.106162874285507
"8638",2020-08-17,"West Virginia",3.76557730730212,0
"8639",2020-08-17,"Wisconsin",9.460627277431,0.03440228100884
"8640",2020-08-17,"Wyoming",7.78901126291029,0.519267417527352
"8641",2020-08-18,"Alabama",27.7625984810156,0.225046855778313
"8642",2020-08-18,"Alaska",9.08550956148178,0.135604620320624
"8643",2020-08-18,"Arizona",12.6051955157854,0.362538809082322
"8644",2020-08-18,"Arkansas",13.6039750151386,0.530886829859066
"8645",2020-08-18,"California",13.924194792609,0.477790997785603
"8646",2020-08-18,"Colorado",4.96877921133008,0.0526725711448418
"8647",2020-08-18,"Connecticut",-0.335883717057155,0
"8648",2020-08-18,"Delaware",5.89347695495419,0
"8649",2020-08-18,"District of Columbia",7.40260941982049,0.284715746916173
"8650",2020-08-18,"Florida",18.0193503784744,1.02820159793796
"8651",2020-08-18,"Georgia",26.9975450295761,0.63691391443014
"8652",2020-08-18,"Hawaii",9.4333579023028,0.0703981933007671
"8653",2020-08-18,"Idaho",21.2631569346395,0.45604626133275
"8654",2020-08-18,"Illinois",14.6298429960412,0.211912961852527
"8655",2020-08-18,"Indiana",13.2997045074641,0.448304646319015
"8656",2020-08-18,"Iowa",11.7865307202299,0.475263335493141
"8657",2020-08-18,"Kansas",3.02249180406697,0.171732488867441
"8658",2020-08-18,"Kentucky",14.77038099974,0.425207937871302
"8659",2020-08-18,"Louisiana",13.7339704178861,0.600861205782517
"8660",2020-08-18,"Maine",1.19545368961838,0
"8661",2020-08-18,"Maryland",8.3406175830148,0.148939599696693
"8662",2020-08-18,"Massachusetts",3.21638956214941,0.0869294476256598
"8663",2020-08-18,"Michigan",6.55267676845992,0.150061300041067
"8664",2020-08-18,"Minnesota",6.14844046144313,0.160394098994169
"8665",2020-08-18,"Mississippi",26.6195216522185,1.10496127612982
"8666",2020-08-18,"Missouri",14.2170378548628,0.146903950279868
"8667",2020-08-18,"Montana",5.36569064440062,0.188269847171952
"8668",2020-08-18,"Nebraska",13.5802801891702,0.362831913451112
"8669",2020-08-18,"Nevada",24.0575377209009,0.823888278113045
"8670",2020-08-18,"New Hampshire",0.958378364829578,0.0737214126791983
"8671",2020-08-18,"New Jersey",3.71554422058883,0.101026882130814
"8672",2020-08-18,"New Mexico",3.77011283613658,0.23861473646434
"8673",2020-08-18,"New York",3.38753924901734,0.0562884165244574
"8674",2020-08-18,"North Carolina",11.5470327303965,0.394852662173693
"8675",2020-08-18,"North Dakota",17.7613583886896,0.263131235387994
"8676",2020-08-18,"Ohio",7.36562104504219,0.333634402737102
"8677",2020-08-18,"Oklahoma",15.5969484760513,0.431135161126622
"8678",2020-08-18,"Oregon",5.34515248359885,0.190898302985673
"8679",2020-08-18,"Pennsylvania",4.68491597603197,0.203013025628052
"8680",2020-08-18,"Rhode Island",11.349503222786,0.0945791935232168
"8681",2020-08-18,"South Carolina",14.1420542799187,1.0817983107031
"8682",2020-08-18,"South Dakota",9.40792419253374,0.113348484247394
"8683",2020-08-18,"Tennessee",15.5686623801147,0.590841077044199
"8684",2020-08-18,"Texas",28.4371962847685,0.832699082585109
"8685",2020-08-18,"Utah",11.0404431361818,0.189807045321177
"8686",2020-08-18,"Vermont",0.47900443717777,0
"8687",2020-08-18,"Virginia",10.108380387394,0.129143071151375
"8688",2020-08-18,"Washington",6.94039790641504,0.345029341427899
"8689",2020-08-18,"West Virginia",5.48223755033691,0.22150454748836
"8690",2020-08-18,"Wisconsin",12.4020223036868,0.22361482655746
"8691",2020-08-18,"Wyoming",5.01958503609774,0.173089139175784
"8692",2020-08-19,"Alabama",22.8524852640342,0.163670440566046
"8693",2020-08-19,"Alaska",9.49232342244365,0
"8694",2020-08-19,"Arizona",8.8822008225169,1.50593043772657
"8695",2020-08-19,"Arkansas",24.1885311854537,0.3981651223943
"8696",2020-08-19,"California",15.7822708951086,0.412063135656367
"8697",2020-08-19,"Colorado",4.72297387932082,0
"8698",2020-08-19,"Connecticut",1.65142827553101,0.0279903097547629
"8699",2020-08-19,"Delaware",5.1697166271528,0.206788665086112
"8700",2020-08-19,"District of Columbia",4.1283783302845,0.142357873458086
"8701",2020-08-19,"Florida",19.3198610754097,0.816927296991806
"8702",2020-08-19,"Georgia",24.4689017275102,0.503827424847723
"8703",2020-08-19,"Hawaii",18.3035302581995,0.0703981933007671
"8704",2020-08-19,"Idaho",19.5529834546416,0.513052043999343
"8705",2020-08-19,"Illinois",16.3408439472949,0.156972564335206
"8706",2020-08-19,"Indiana",7.60623549921263,0.224152323159508
"8707",2020-08-19,"Iowa",10.7726356045112,0.285158001295885
"8708",2020-08-19,"Kansas",24.0768949392153,0.171732488867441
"8709",2020-08-19,"Kentucky",15.3970032239713,0.179034921208969
"8710",2020-08-19,"Louisiana",17.0816257072458,1.18026308278709
"8711",2020-08-19,"Maine",1.56903296762413,0
"8712",2020-08-19,"Maryland",7.19874731867348,0.18203728851818
"8713",2020-08-19,"Massachusetts",5.09986092737204,0.405670755586412
"8714",2020-08-19,"Michigan",7.08289336193835,0.120049040032853
"8715",2020-08-19,"Minnesota",9.92661257108355,0.30296663143343
"8716",2020-08-19,"Mississippi",45.1359939461516,1.1719286261983
"8717",2020-08-19,"Missouri",17.0245355713225,0.212194594848699
"8718",2020-08-19,"Montana",10.2607066708714,0
"8719",2020-08-19,"Nebraska",11.1441230559984,0.155499391479048
"8720",2020-08-19,"Nevada",12.3583241716957,1.08753252710922
"8721",2020-08-19,"New Hampshire",1.40070684090477,0.221164238037595
"8722",2020-08-19,"New Jersey",3.58084171108108,0.011225209125646
"8723",2020-08-19,"New Mexico",8.11290103978758,0.286337683757209
"8724",2020-08-19,"New York",3.20332261311912,0.0255856438747534
"8725",2020-08-19,"North Carolina",13.001246193524,0.375591556701805
"8726",2020-08-19,"North Dakota",24.4712048910834,0.263131235387994
"8727",2020-08-19,"Ohio",8.19542968774729,0.307970217911171
"8728",2020-08-19,"Oklahoma",15.1404524230937,0.431135161126622
"8729",2020-08-19,"Oregon",4.82018215038825,0.214760590858882
"8730",2020-08-19,"Pennsylvania",5.18464034680871,0.249862185388372
"8731",2020-08-19,"Rhode Island",9.74165693289133,0.28373758056965
"8732",2020-08-19,"South Carolina",14.5354354838107,0.33437402330823
"8733",2020-08-19,"South Dakota",13.9418635624295,0.113348484247394
"8734",2020-08-19,"Tennessee",29.7488482291754,0.398817727004835
"8735",2020-08-19,"Texas",18.8245738209512,0.853603662064233
"8736",2020-08-19,"Utah",11.4516917343777,0.221441552874707
"8737",2020-08-19,"Vermont",0.47900443717777,0
"8738",2020-08-19,"Virginia",8.65258576714213,0.164363908738114
"8739",2020-08-19,"Washington",7.45794191855689,0.199055389285326
"8740",2020-08-19,"West Virginia",3.8763295810463,0.11075227374418
"8741",2020-08-19,"Wisconsin",11.8171835265365,0.13760912403536
"8742",2020-08-19,"Wyoming",12.1162397423049,0
"8743",2020-08-20,"Alabama",19.8654997237038,0.613764152122673
"8744",2020-08-20,"Alaska",11.526392727253,0
"8745",2020-08-20,"Arizona",10.2765808574489,0.627471015719404
"8746",2020-08-20,"Arkansas",18.2160543495392,0.331804268661916
"8747",2020-08-20,"California",16.8339166891764,0.290719390187007
"8748",2020-08-20,"Colorado",6.00467311051197,0.0526725711448418
"8749",2020-08-20,"Connecticut",3.30285655106202,0.0279903097547629
"8750",2020-08-20,"Delaware",7.7545749407292,0
"8751",2020-08-20,"District of Columbia",7.82968304019475,0.142357873458086
"8752",2020-08-20,"Florida",21.3856542402165,0.549313182460008
"8753",2020-08-20,"Georgia",28.832237350248,0.503827424847723
"8754",2020-08-20,"Hawaii",16.5435754256803,0.211194579902301
"8755",2020-08-20,"Idaho",24.1134460679691,0.399040478666156
"8756",2020-08-20,"Illinois",15.7051050617373,0.211912961852527
"8757",2020-08-20,"Indiana",14.1813703118915,0.164378370316972
"8758",2020-08-20,"Iowa",31.4307485872797,0.158421111831047
"8759",2020-08-20,"Kansas",3.84680775063069,0.103039493320465
"8760",2020-08-20,"Kentucky",16.6054889421319,0.335690477266817
"8761",2020-08-20,"Louisiana",19.6996638181554,0.600861205782517
"8762",2020-08-20,"Maine",1.34488540082068,0.0747158556011488
"8763",2020-08-20,"Maryland",9.39974362530239,0.132390755285949
"8764",2020-08-20,"Massachusetts",4.53481951780525,0.17385889525132
"8765",2020-08-20,"Michigan",5.36219045480079,0.170069473379876
"8766",2020-08-20,"Minnesota",12.2968809228863,0.124750965884353
"8767",2020-08-20,"Mississippi",29.9344054806079,0.904059225924401
"8768",2020-08-20,"Missouri",18.1181538678504,0.293807900559737
"8769",2020-08-20,"Montana",11.2020559067311,0.470674617929879
"8770",2020-08-20,"Nebraska",15.9646041918489,0.207332521972064
"8771",2020-08-20,"Nevada",18.8505638032265,1.31822124498087
"8772",2020-08-20,"New Hampshire",1.03209977750878,0.0737214126791983
"8773",2020-08-20,"New Jersey",1.1225209125646,0.0673512547538761
"8774",2020-08-20,"New Mexico",9.64003535315936,0.23861473646434
"8775",2020-08-20,"New York",3.06516013619545,0
"8776",2020-08-20,"North Carolina",18.5965973331073,0.308177687550199
"8777",2020-08-20,"North Dakota",36.0489792481551,0
"8778",2020-08-20,"Ohio",9.59840512489818,0.188204022056827
"8779",2020-08-20,"Oklahoma",18.9192253059094,0.253608918309778
"8780",2020-08-20,"Oregon",6.89620119535745,0.0954491514928367
"8781",2020-08-20,"Pennsylvania",6.13723992860188,0.101506512814026
"8782",2020-08-20,"Rhode Island",7.18801870776448,0.0945791935232168
"8783",2020-08-20,"South Carolina",17.879175716893,0.806431467978672
"8784",2020-08-20,"South Dakota",14.1685605309243,0.226696968494789
"8785",2020-08-20,"Tennessee",21.4179890428522,0.487443888561464
"8786",2020-08-20,"Texas",18.3855776518896,0.714239798870073
"8787",2020-08-20,"Utah",14.4253354444095,0.158172537767648
"8788",2020-08-20,"Vermont",0.638672582903693,0
"8789",2020-08-20,"Virginia",10.1318609457852,0.199584746324852
"8790",2020-08-20,"Washington",9.156547907125,0.185785029999638
"8791",2020-08-20,"West Virginia",10.0230807738483,0
"8792",2020-08-20,"Wisconsin",14.8445842553145,0.10320684302652
"8793",2020-08-20,"Wyoming",6.5773872886798,0
"8794",2020-08-21,"Alabama",24.2027663987041,0.450093711556627
"8795",2020-08-21,"Alaska",9.62792804276427,0.135604620320624
"8796",2020-08-21,"Arizona",8.64515621657845,0.139438003493201
"8797",2020-08-21,"Arkansas",29.431038630312,0.729969391056216
"8798",2020-08-21,"California",16.6594850550641,0.462623029601933
"8799",2020-08-21,"Colorado",6.54895634567534,0.105345142289684
"8800",2020-08-21,"Connecticut",2.43515694866437,0.0559806195095258
"8801",2020-08-21,"Delaware",5.37650529223891,0.51697166271528
"8802",2020-08-21,"District of Columbia",8.54147240748518,0.142357873458086
"8803",2020-08-21,"Florida",21.9913072362622,0.558703151390948
"8804",2020-08-21,"Georgia",27.387298320496,0.874568360113028
"8805",2020-08-21,"Hawaii",16.0507880725749,0.0703981933007671
"8806",2020-08-21,"Idaho",14.7074919279812,0.342034695999562
"8807",2020-08-21,"Illinois",17.4396518976413,0.172669820768726
"8808",2020-08-21,"Indiana",15.7653800622187,0.254039299580775
"8809",2020-08-21,"Iowa",25.2840094482351,0.443579113126932
"8810",2020-08-21,"Kansas",33.1787168491897,0.240425484414418
"8811",2020-08-21,"Kentucky",16.3816952906207,0.134276190906727
"8812",2020-08-21,"Louisiana",19.2919365713744,1.07296643889735
"8813",2020-08-21,"Maine",2.46562323483791,0.0747158556011488
"8814",2020-08-21,"Maryland",11.2201165104842,0.0827442220537182
"8815",2020-08-21,"Massachusetts",7.07026174022033,0.188347136522263
"8816",2020-08-21,"Michigan",0.580237026825458,0.0100040866694045
"8817",2020-08-21,"Minnesota",14.7027924077988,0.142572532439261
"8818",2020-08-21,"Mississippi",29.2647319799232,0.803608200821689
"8819",2020-08-21,"Missouri",21.3663634351497,0.0489679834266228
"8820",2020-08-21,"Montana",13.5554289963805,0.0941349235859758
"8821",2020-08-21,"Nebraska",14.4096102770584,0.207332521972064
"8822",2020-08-21,"Nevada",28.8031342028321,0.329555311245218
"8823",2020-08-21,"New Hampshire",1.54814966626316,0
"8824",2020-08-21,"New Jersey",3.25531064643734,0.101026882130814
"8825",2020-08-21,"New Mexico",6.87210441017301,0.23861473646434
"8826",2020-08-21,"New York",3.61781004389013,0.0255856438747534
"8827",2020-08-21,"North Carolina",18.5099223584838,0.250394371134537
"8828",2020-08-21,"North Dakota",30.5232233050073,0.263131235387994
"8829",2020-08-21,"Ohio",8.92258159114866,0.222422935158068
"8830",2020-08-21,"Oklahoma",27.3136805019631,0.152165350985867
"8831",2020-08-21,"Oregon",6.18033255916117,0.214760590858882
"8832",2020-08-21,"Pennsylvania",5.6609401377053,0.179588445747892
"8833",2020-08-21,"Rhode Island",14.2814582220057,0.189158387046434
"8834",2020-08-21,"South Carolina",20.8098656858886,1.1408054912869
"8835",2020-08-21,"South Dakota",21.8762574597471,0.226696968494789
"8836",2020-08-21,"Tennessee",24.6971570204475,0.856719561714089
"8837",2020-08-21,"Texas",19.1799516720963,0.818762696265693
"8838",2020-08-21,"Utah",16.2285023749607,0.0316345075535295
"8839",2020-08-21,"Vermont",0.638672582903693,0
"8840",2020-08-21,"Virginia",11.4819930532768,0.105662512760216
"8841",2020-08-21,"Washington",6.67499072070127,0.172514670713949
"8842",2020-08-21,"West Virginia",4.65159549725556,0.22150454748836
"8843",2020-08-21,"Wisconsin",14.2425443376598,0.03440228100884
"8844",2020-08-21,"Wyoming",9.69299179384391,0.519267417527352
"8845",2020-08-22,"Alabama",18.4129245636802,0.306882076061336
"8846",2020-08-22,"Alaska",12.3400204491767,0.135604620320624
"8847",2020-08-22,"Arizona",13.720699543731,0.864515621657845
"8848",2020-08-22,"Arkansas",18.1496934958068,0.364984695528108
"8849",2020-08-22,"California",13.4843237152826,0.386783188683583
"8850",2020-08-22,"Colorado",4.93366416390019,0.140460189719578
"8851",2020-08-22,"Connecticut",0,0
"8852",2020-08-22,"Delaware",5.99687128749725,0
"8853",2020-08-22,"District of Columbia",9.25326177477561,0.284715746916173
"8854",2020-08-22,"Florida",20.2400780306418,0.497668353339836
"8855",2020-08-22,"Georgia",24.8491488406028,0.884074537940344
"8856",2020-08-22,"Hawaii",19.9930868974179,0.0703981933007671
"8857",2020-08-22,"Idaho",16.9877232346449,0.114011565333187
"8858",2020-08-22,"Illinois",18.4285790529531,0.164821192551966
"8859",2020-08-22,"Indiana",15.1377535573721,0.149434882106338
"8860",2020-08-22,"Iowa",21.0700078735293,0.0950526670986282
"8861",2020-08-22,"Kansas",4.56808420387394,0.0343464977734883
"8862",2020-08-22,"Kentucky",17.7468365648391,0.268552381813454
"8863",2020-08-22,"Louisiana",0,0
"8864",2020-08-22,"Maine",2.39090737923676,0.0747158556011488
"8865",2020-08-22,"Maryland",9.58178091382057,0.18203728851818
"8866",2020-08-22,"Massachusetts",2.08630674301583,0.289764825418866
"8867",2020-08-22,"Michigan",13.1253617102586,0.200081733388089
"8868",2020-08-22,"Minnesota",13.0810298513022,0.142572532439261
"8869",2020-08-22,"Mississippi",31.642072907354,0.770124525787452
"8870",2020-08-22,"Missouri",20.3543584443329,0.130581289137661
"8871",2020-08-22,"Montana",14.4026433086543,0
"8872",2020-08-22,"Nebraska",7.98230209592446,0.051833130493016
"8873",2020-08-22,"Nevada",19.0153414588491,0.395466373494262
"8874",2020-08-22,"New Hampshire",1.54814966626316,0.0737214126791983
"8875",2020-08-22,"New Jersey",5.93813562746674,0.022450418251292
"8876",2020-08-22,"New Mexico",9.8786500896237,0.190891789171472
"8877",2020-08-22,"New York",3.33125083249289,0.0409370301996054
"8878",2020-08-22,"North Carolina",15.6207565377007,0.231133265662649
"8879",2020-08-22,"North Dakota",34.4701918358272,0.39469685308199
"8880",2020-08-22,"Ohio",9.57274094007225,0.171094565506206
"8881",2020-08-22,"Oklahoma",21.632840731824,0.253608918309778
"8882",2020-08-22,"Oregon",6.58599145300573,0.0238622878732092
"8883",2020-08-22,"Pennsylvania",5.45792711207725,0.109314706107413
"8884",2020-08-22,"Rhode Island",0,0
"8885",2020-08-22,"South Carolina",18.0365281984498,0.668748046616459
"8886",2020-08-22,"South Dakota",28.450469546096,0.113348484247394
"8887",2020-08-22,"Tennessee",21.1816526120345,0.20679437696547
"8888",2020-08-22,"Texas",20.0370394307404,0.58184412883562
"8889",2020-08-22,"Utah",10.5659255228789,0.0632690151070591
"8890",2020-08-22,"Vermont",1.91601774871108,0
"8891",2020-08-22,"Virginia",14.2292183850424,0.0821819543690568
"8892",2020-08-22,"Washington",7.51102335569964,0.0928925149998189
"8893",2020-08-22,"West Virginia",6.58976028777871,0.33225682123254
"8894",2020-08-22,"Wisconsin",14.5349637262349,0.22361482655746
"8895",2020-08-22,"Wyoming",3.2886936443399,0
"8896",2020-08-23,"Alabama",10.802249077359,0.0409176101415115
"8897",2020-08-23,"Alaska",8.67869570051991,0.135604620320624
"8898",2020-08-23,"Arizona",2.90031047265858,0.209157005239801
"8899",2020-08-23,"Arkansas",12.4426600748219,0.431345549260491
"8900",2020-08-23,"California",11.6768075067286,0.0379199204591748
"8901",2020-08-23,"Colorado",8.81387690490354,0.0351150474298946
"8902",2020-08-23,"Connecticut",0,0
"8903",2020-08-23,"Delaware",6.92742028038475,0
"8904",2020-08-23,"District of Columbia",7.97204091365283,0
"8905",2020-08-23,"Florida",13.9628838003082,0.239444207738978
"8906",2020-08-23,"Georgia",15.3905019024238,0.370740935265306
"8907",2020-08-23,"Hawaii",17.1771591653872,0
"8908",2020-08-23,"Idaho",9.40595413998796,0.0570057826665937
"8909",2020-08-23,"Illinois",14.3865355213216,0.0549403975173219
"8910",2020-08-23,"Indiana",9.22013222596108,0.0298869764212677
"8911",2020-08-23,"Iowa",14.0994789529632,0.126736889464838
"8912",2020-08-23,"Kansas",6.25106259477487,0
"8913",2020-08-23,"Kentucky",3.93876826659732,0.0447587303022423
"8914",2020-08-23,"Louisiana",26.2447590954292,1.26610039789887
"8915",2020-08-23,"Maine",1.34488540082068,0.0747158556011488
"8916",2020-08-23,"Maryland",9.56523206940983,0.0992930664644618
"8917",2020-08-23,"Massachusetts",0,0
"8918",2020-08-23,"Michigan",7.34299961534287,0.0400163466776178
"8919",2020-08-23,"Minnesota",12.7780632198688,0.106929399329446
"8920",2020-08-23,"Mississippi",20.9607805714324,0.100451025102711
"8921",2020-08-23,"Missouri",14.2170378548628,0
"8922",2020-08-23,"Montana",4.89501602647074,0
"8923",2020-08-23,"Nebraska",5.64981122373874,0.103666260986032
"8924",2020-08-23,"Nevada",17.4005204337475,0.0659110622490436
"8925",2020-08-23,"New Hampshire",1.10582119018797,0
"8926",2020-08-23,"New Jersey",1.66133095059561,0.033675627376938
"8927",2020-08-23,"New Mexico",4.4859570455296,0.0954458945857362
"8928",2020-08-23,"New York",2.97305181824634,0.0921083179491121
"8929",2020-08-23,"North Carolina",13.7139070959839,0.134827738303212
"8930",2020-08-23,"North Dakota",18.4191864771595,0.131565617693997
"8931",2020-08-23,"Ohio",5.44936191137267,0.025664184825931
"8932",2020-08-23,"Oklahoma",14.3542647763334,0.0253608918309778
"8933",2020-08-23,"Oregon",5.41673934721848,0
"8934",2020-08-23,"Pennsylvania",4.05245231926765,0
"8935",2020-08-23,"Rhode Island",0,0
"8936",2020-08-23,"South Carolina",13.630658714859,0.216359662140619
"8937",2020-08-23,"South Dakota",15.9821362788826,0.113348484247394
"8938",2020-08-23,"Tennessee",24.1358579972555,0.0738551346305249
"8939",2020-08-23,"Texas",10.4104805806038,0.383250623783941
"8940",2020-08-23,"Utah",5.53603882186767,0
"8941",2020-08-23,"Vermont",0.638672582903693,0
"8942",2020-08-23,"Virginia",10.4958096008481,0.281766700693909
"8943",2020-08-23,"Washington",5.20198083998986,0.0530814371427536
"8944",2020-08-23,"West Virginia",4.81772390787183,0.11075227374418
"8945",2020-08-23,"Wisconsin",7.9985303345553,0
"8946",2020-08-23,"Wyoming",6.23120901032823,0
"8947",2020-08-24,"Alabama",33.757028366747,0.225046855778313
"8948",2020-08-24,"Alaska",9.49232342244365,0
"8949",2020-08-24,"Arizona",4.23891530619331,0
"8950",2020-08-24,"Arkansas",10.6177365971813,0.298623841795725
"8951",2020-08-24,"California",15.9061426352752,0.247743480333276
"8952",2020-08-24,"Colorado",4.54739864217135,0.0175575237149473
"8953",2020-08-24,"Connecticut",13.7712323993433,0
"8954",2020-08-24,"Delaware",4.85953362952363,0.413577330172224
"8955",2020-08-24,"District of Columbia",6.97553579944623,0
"8956",2020-08-24,"Florida",10.6012749230316,0.338038881513851
"8957",2020-08-24,"Georgia",21.0086529983673,0.228148267855573
"8958",2020-08-24,"Hawaii",11.8972946678296,0.140796386601534
"8959",2020-08-24,"Idaho",16.3606596253124,0.399040478666156
"8960",2020-08-24,"Illinois",13.8449801743651,0.0706376539508425
"8961",2020-08-24,"Indiana",24.8061904296522,0.0747174410531692
"8962",2020-08-24,"Iowa",15.8421111831047,0.316842223662094
"8963",2020-08-24,"Kansas",44.032210145612,0.0343464977734883
"8964",2020-08-24,"Kentucky",14.6808635391355,0.179034921208969
"8965",2020-08-24,"Louisiana",13.369161828661,0.386267918003046
"8966",2020-08-24,"Maine",1.56903296762413,0
"8967",2020-08-24,"Maryland",9.101864425909,0.0496465332322309
"8968",2020-08-24,"Massachusetts",9.59121572136446,0.405670755586412
"8969",2020-08-24,"Michigan",9.41384555590959,0.0400163466776178
"8970",2020-08-24,"Minnesota",12.724598520204,0.0712862662196305
"8971",2020-08-24,"Mississippi",17.1101579424951,0.267869400273896
"8972",2020-08-24,"Missouri",14.9352349451199,0.228517255990906
"8973",2020-08-24,"Montana",6.2129049566744,0.0941349235859758
"8974",2020-08-24,"Nebraska",8.18963461789653,0
"8975",2020-08-24,"Nevada",13.0174347941861,0.0329555311245218
"8976",2020-08-24,"New Hampshire",1.99047814233835,0
"8977",2020-08-24,"New Jersey",2.52567205327035,0
"8978",2020-08-24,"New Mexico",3.48377515237937,0.0954458945857362
"8979",2020-08-24,"New York",2.06732002508007,0.0358199014246547
"8980",2020-08-24,"North Carolina",14.8021595551455,0.0674138691516061
"8981",2020-08-24,"North Dakota",16.3141365940556,0.131565617693997
"8982",2020-08-24,"Ohio",7.26296430573846,0.0684378262024826
"8983",2020-08-24,"Oklahoma",9.05383838365906,0.101443567323911
"8984",2020-08-24,"Oregon",5.63149993807736,0.238622878732092
"8985",2020-08-24,"Pennsylvania",4.42724559735021,-0.00780819329338662
"8986",2020-08-24,"Rhode Island",26.4821741865007,0.472895967616084
