"","state","date","avg_retail_rec_change","avg_parks_change"
"3374","District of Columbia","2020-09-23",-46,-31
"3375","District of Columbia","2020-09-24",-47,-33
"3376","District of Columbia","2020-09-25",-46,-34
"3377","District of Columbia","2020-09-26",-46,11
"3378","District of Columbia","2020-09-27",-46,-17
"3379","District of Columbia","2020-09-28",-49,-37
"3380","District of Columbia","2020-09-29",-49,-47
"3381","District of Columbia","2020-09-30",-46,-35
"3382","District of Columbia","2020-10-01",-46,-41
"3383","District of Columbia","2020-10-02",-44,-32
"3384","District of Columbia","2020-10-03",-44,-12
"3385","District of Columbia","2020-10-04",-45,-15
"3386","District of Columbia","2020-10-05",-48,-37
"3387","District of Columbia","2020-10-06",-46,-33
"3388","District of Columbia","2020-10-07",-46,-32
"3389","District of Columbia","2020-10-08",-47,-34
"3390","District of Columbia","2020-10-09",-45,-31
"3391","District of Columbia","2020-10-10",-47,-14
"3392","District of Columbia","2020-10-11",-52,-48
"3393","District of Columbia","2020-10-12",-56,-62
"3394","District of Columbia","2020-10-13",-48,-36
"3395","District of Columbia","2020-10-14",-47,-33
"3396","District of Columbia","2020-10-15",-46,-30
"3397","District of Columbia","2020-10-16",-49,-49
"3398","District of Columbia","2020-10-17",-45,-11
"3399","District of Columbia","2020-10-18",-47,-17
"3400","District of Columbia","2020-10-19",-50,-38
"3401","District of Columbia","2020-10-20",-47,-33
"3402","District of Columbia","2020-10-21",-47,-36
"3403","District of Columbia","2020-10-22",-47,-31
"3404","District of Columbia","2020-10-23",-45,-29
"3405","District of Columbia","2020-10-24",-46,-11
"3406","District of Columbia","2020-10-25",-52,-50
"3407","District of Columbia","2020-10-26",-50,-41
"3408","District of Columbia","2020-10-27",-47,-38
"3409","District of Columbia","2020-10-28",-47,-38
"3410","District of Columbia","2020-10-29",-56,-67
"3411","District of Columbia","2020-10-30",-46,-45
"3412","District of Columbia","2020-10-31",-47,-32
"3413","District of Columbia","2020-11-01",-53,-56
"3414","District of Columbia","2020-11-02",-49,-49
"3415","District of Columbia","2020-11-03",-45,-34
"3416","District of Columbia","2020-11-04",-51,-43
"3417","District of Columbia","2020-11-05",-50,-42
"3418","District of Columbia","2020-11-06",-47,-36
"3419","District of Columbia","2020-11-07",-43,22
"3420","District of Columbia","2020-11-08",-45,1
"3421","District of Columbia","2020-11-09",-49,-36
"3422","District of Columbia","2020-11-10",-46,-34
"3423","District of Columbia","2020-11-11",-57,-65
"3424","District of Columbia","2020-11-12",-54,-57
"3425","District of Columbia","2020-11-13",-47,-35
"3426","District of Columbia","2020-11-14",-45,-4
"3427","District of Columbia","2020-11-15",-50,-35
"3428","District of Columbia","2020-11-16",-52,-45
"3429","District of Columbia","2020-11-17",-51,-52
"3430","District of Columbia","2020-11-18",-51,-50
"3431","District of Columbia","2020-11-19",-51,-48
"3432","District of Columbia","2020-11-20",-48,-37
"3433","District of Columbia","2020-11-21",-48,-26
"3434","District of Columbia","2020-11-22",-49,-33
"3435","District of Columbia","2020-11-23",-50,-49
"3436","District of Columbia","2020-11-24",-45,-43
"3437","District of Columbia","2020-11-25",-42,-46
"3438","District of Columbia","2020-11-26",-77,-52
"3439","District of Columbia","2020-11-27",-60,-38
"3440","District of Columbia","2020-11-28",-56,-34
"3441","District of Columbia","2020-11-29",-54,-39
"3442","District of Columbia","2020-11-30",-58,-63
"3443","District of Columbia","2020-12-01",-49,-53
"3444","District of Columbia","2020-12-02",-52,-54
"3445","District of Columbia","2020-12-03",-50,-49
"3446","District of Columbia","2020-12-04",-52,-56
"3447","District of Columbia","2020-12-05",-52,-54
"3448","District of Columbia","2020-12-06",-52,-48
"3449","District of Columbia","2020-12-07",-54,-55
"3450","District of Columbia","2020-12-08",-52,-56
"3451","District of Columbia","2020-12-09",-53,-55
"3452","District of Columbia","2020-12-10",-53,-49
"3453","District of Columbia","2020-12-11",-50,-43
"3454","District of Columbia","2020-12-12",-48,-20
"3455","District of Columbia","2020-12-13",-49,-26
"3456","District of Columbia","2020-12-14",-59,-67
"3457","District of Columbia","2020-12-15",-49,-53
"3458","District of Columbia","2020-12-16",-63,-69
"3459","District of Columbia","2020-12-17",-55,-58
"3460","District of Columbia","2020-12-18",-52,-56
"3461","District of Columbia","2020-12-19",-52,-52
"3462","District of Columbia","2020-12-20",-52,-52
"3463","District of Columbia","2020-12-21",-49,-46
"3464","District of Columbia","2020-12-22",-46,-46
"3465","District of Columbia","2020-12-23",-43,-45
"3466","District of Columbia","2020-12-24",-55,-72
"3467","District of Columbia","2020-12-25",-85,-64
"3468","District of Columbia","2020-12-26",-67,-55
"3469","District of Columbia","2020-12-27",-62,-43
"3470","District of Columbia","2020-12-28",-54,-35
"3471","District of Columbia","2020-12-29",-53,-46
"3472","District of Columbia","2020-12-30",-51,-46
"3473","District of Columbia","2020-12-31",-47,-48
"3474","District of Columbia","2021-01-01",-74,-76
"3475","District of Columbia","2021-01-02",-57,-28
"3476","District of Columbia","2021-01-03",-63,-70
"3477","District of Columbia","2021-01-04",-54,-53
"3478","District of Columbia","2021-01-05",-52,-45
"3479","District of Columbia","2021-01-06",-57,78
"3480","District of Columbia","2021-01-07",-57,-49
"3481","District of Columbia","2021-01-08",-57,-59
"3482","District of Columbia","2021-01-09",-58,-55
"3483","District of Columbia","2021-01-10",-57,-45
"3484","District of Columbia","2021-01-11",-57,-54
"3485","District of Columbia","2021-01-12",-53,-46
"3486","District of Columbia","2021-01-13",-55,-43
"3487","District of Columbia","2021-01-14",-56,-46
"3488","District of Columbia","2021-01-15",-58,-54
"3489","District of Columbia","2021-01-16",-59,-55
"3490","District of Columbia","2021-01-17",-59,-52
"3491","District of Columbia","2021-01-18",-61,-46
"3492","District of Columbia","2021-01-19",-58,-40
"3493","District of Columbia","2021-01-20",-67,-48
"3494","District of Columbia","2021-01-21",-57,-36
"3495","District of Columbia","2021-01-22",-55,-44
"3496","District of Columbia","2021-01-23",-57,-53
"3497","District of Columbia","2021-01-24",-58,-51
"3498","District of Columbia","2021-01-25",-59,-59
"3499","District of Columbia","2021-01-26",-58,-62
"3500","District of Columbia","2021-01-27",-55,-54
"3501","District of Columbia","2021-01-28",-57,-58
"3502","District of Columbia","2021-01-29",-55,-62
"3503","District of Columbia","2021-01-30",-53,-53
"3504","District of Columbia","2021-01-31",-71,-57
"3505","District of Columbia","2021-02-01",-67,-71
"3506","District of Columbia","2021-02-02",-62,-61
"3507","District of Columbia","2021-02-03",-54,-56
"3508","District of Columbia","2021-02-04",-54,-50
"3509","District of Columbia","2021-02-05",-52,-48
"3510","District of Columbia","2021-02-06",-52,-42
"3511","District of Columbia","2021-02-07",-63,-70
"3512","District of Columbia","2021-02-08",-57,-52
"3513","District of Columbia","2021-02-09",-53,-46
"3514","District of Columbia","2021-02-10",-54,-55
"3515","District of Columbia","2021-02-11",-60,-63
"3516","District of Columbia","2021-02-12",-54,-56
"3517","District of Columbia","2021-02-13",-64,-72
"3518","District of Columbia","2021-02-14",-53,-57
"3519","District of Columbia","2021-02-15",-58,-59
"3520","District of Columbia","2021-02-16",-55,-51
"3521","District of Columbia","2021-02-17",-53,-50
"3522","District of Columbia","2021-02-18",-74,-74
"3523","District of Columbia","2021-02-19",-60,-62
"3524","District of Columbia","2021-02-20",-57,-59
"3525","District of Columbia","2021-02-21",-55,-50
"3526","District of Columbia","2021-02-22",-61,-61
"3527","District of Columbia","2021-02-23",-51,-42
"3528","District of Columbia","2021-02-24",-48,-30
"3529","District of Columbia","2021-02-25",-52,-39
"3530","District of Columbia","2021-02-26",-52,-47
"3531","District of Columbia","2021-02-27",-53,-46
"3532","District of Columbia","2021-02-28",-60,-71
"3533","District of Columbia","2021-03-01",-54,-54
"3534","District of Columbia","2021-03-02",-50,-44
"3535","District of Columbia","2021-03-03",-48,-34
"3536","District of Columbia","2021-03-04",-52,-42
"3537","District of Columbia","2021-03-05",-51,-49
"3538","District of Columbia","2021-03-06",-52,-39
"3539","District of Columbia","2021-03-07",-51,-40
"3540","District of Columbia","2021-03-08",-52,-40
"3541","District of Columbia","2021-03-09",-48,-25
"3542","District of Columbia","2021-03-10",-47,-19
"3543","District of Columbia","2021-03-11",-46,-19
"3544","District of Columbia","2021-03-12",-47,-32
"3545","District of Columbia","2021-03-13",-48,-25
"3546","District of Columbia","2021-03-14",-47,-20
"3547","Florida","2020-02-15",7.5625,16.4897959183673
"3548","Florida","2020-02-16",4.80952380952381,5.84
"3549","Florida","2020-02-17",4.859375,20.1739130434783
"3550","Florida","2020-02-18",3.046875,11.9555555555556
"3551","Florida","2020-02-19",3.25,13.7391304347826
"3552","Florida","2020-02-20",2.984375,4.61224489795918
"3553","Florida","2020-02-21",1.04615384615385,-14.4081632653061
"3554","Florida","2020-02-22",4.234375,11.6530612244898
"3555","Florida","2020-02-23",7.90322580645161,25
"3556","Florida","2020-02-24",3.58730158730159,9.80851063829787
"3557","Florida","2020-02-25",2.890625,-0.591836734693878
"3558","Florida","2020-02-26",7.4375,-11.7659574468085
"3559","Florida","2020-02-27",13,3.64583333333333
"3560","Florida","2020-02-28",9.15384615384615,4.10204081632653
"3561","Florida","2020-02-29",10.625,6.59183673469388
"3562","Florida","2020-03-01",14.3114754098361,15.4285714285714
"3563","Florida","2020-03-02",9.265625,8.29787234042553
"3564","Florida","2020-03-03",11.828125,10.9565217391304
"3565","Florida","2020-03-04",8.921875,10.195652173913
"3566","Florida","2020-03-05",8.21875,2.62
"3567","Florida","2020-03-06",6.83076923076923,9.55102040816327
"3568","Florida","2020-03-07",8.6875,16.9183673469388
"3569","Florida","2020-03-08",10.5161290322581,10.3265306122449
"3570","Florida","2020-03-09",7.78125,11.1489361702128
"3571","Florida","2020-03-10",8.4375,14.5652173913043
"3572","Florida","2020-03-11",8.84375,22.2608695652174
"3573","Florida","2020-03-12",10.625,21.2391304347826
"3574","Florida","2020-03-13",7.21538461538462,17.4166666666667
"3575","Florida","2020-03-14",3.640625,18.8367346938776
"3576","Florida","2020-03-15",2.2258064516129,26.4255319148936
"3577","Florida","2020-03-16",0.920634920634921,9.23404255319149
"3578","Florida","2020-03-17",-5.140625,8.73913043478261
"3579","Florida","2020-03-18",-11.484375,9.32608695652174
"3580","Florida","2020-03-19",-16,3.89130434782609
"3581","Florida","2020-03-20",-22.9538461538462,-5.61224489795918
"3582","Florida","2020-03-21",-32.1363636363636,-20.04
"3583","Florida","2020-03-22",-36.015873015873,-16.1875
"3584","Florida","2020-03-23",-30.78125,-23.8958333333333
"3585","Florida","2020-03-24",-32.578125,-25.6041666666667
"3586","Florida","2020-03-25",-32.671875,-24.7872340425532
"3587","Florida","2020-03-26",-34.234375,-24.0612244897959
"3588","Florida","2020-03-27",-36.8923076923077,-28.28
"3589","Florida","2020-03-28",-39.3846153846154,-34.3921568627451
"3590","Florida","2020-03-29",-41.2741935483871,-30.7959183673469
"3591","Florida","2020-03-30",-35.3125,-32
"3592","Florida","2020-03-31",-35.53125,-38.4897959183673
"3593","Florida","2020-04-01",-27.6875,-31.5106382978723
"3594","Florida","2020-04-02",-31.828125,-32.84
"3595","Florida","2020-04-03",-42.6923076923077,-43.2
"3596","Florida","2020-04-04",-46.7384615384615,-47.0377358490566
"3597","Florida","2020-04-05",-52.5238095238095,-57
"3598","Florida","2020-04-06",-44.9166666666667,-40.7021276595745
"3599","Florida","2020-04-07",-43.9583333333333,-37.2127659574468
"3600","Florida","2020-04-08",-43.5833333333333,-36.7708333333333
"3601","Florida","2020-04-09",-42.8163265306122,-36.12
"3602","Florida","2020-04-10",-42.6851851851852,-40.9387755102041
"3603","Florida","2020-04-11",-43.5576923076923,-43.0196078431373
"3604","Florida","2020-04-12",-64,-51.34
"3605","Florida","2020-04-13",-43.3541666666667,-43.4791666666667
"3606","Florida","2020-04-14",-42,-44.18
"3607","Florida","2020-04-15",-36.375,-45.2857142857143
"3608","Florida","2020-04-16",-37.02,-43.6274509803922
"3609","Florida","2020-04-17",-38.8679245283019,-37.7551020408163
"3610","Florida","2020-04-18",-42.8846153846154,-50.9615384615385
"3611","Florida","2020-04-19",-42.3333333333333,-35.843137254902
"3612","Florida","2020-04-20",-39.6875,-44.2340425531915
"3613","Florida","2020-04-21",-36.2291666666667,-30.5106382978723
"3614","Florida","2020-04-22",-36.1458333333333,-26.531914893617
"3615","Florida","2020-04-23",-39,-39.7450980392157
"3616","Florida","2020-04-24",-40.5094339622642,-49.6122448979592
"3617","Florida","2020-04-25",-37.9038461538462,-37.5098039215686
"3618","Florida","2020-04-26",-40.2708333333333,-32.2083333333333
"3619","Florida","2020-04-27",-33.0625,-25.9787234042553
"3620","Florida","2020-04-28",-32.9375,-26.4166666666667
"3621","Florida","2020-04-29",-32.5416666666667,-27.5833333333333
"3622","Florida","2020-04-30",-33,-35.2448979591837
"3623","Florida","2020-05-01",-29.8039215686275,-14.1428571428571
"3624","Florida","2020-05-02",-31.7307692307692,-15.7291666666667
"3625","Florida","2020-05-03",-32.7083333333333,-8.64583333333333
"3626","Florida","2020-05-04",-25.4375,-16.2127659574468
"3627","Florida","2020-05-05",-24.6458333333333,-16.5625
"3628","Florida","2020-05-06",-26.2916666666667,-11.6521739130435
"3629","Florida","2020-05-07",-24.9795918367347,-9.17021276595745
"3630","Florida","2020-05-08",-25.5294117647059,-8.70833333333333
"3631","Florida","2020-05-09",-22.5,-12
"3632","Florida","2020-05-10",-25.9583333333333,-28.8297872340426
"3633","Florida","2020-05-11",-24.5416666666667,-14.5869565217391
"3634","Florida","2020-05-12",-23,-12.7173913043478
"3635","Florida","2020-05-13",-21.7083333333333,-7.53333333333333
"3636","Florida","2020-05-14",-21.2363636363636,-13.7659574468085
"3637","Florida","2020-05-15",-23.6363636363636,-19.0208333333333
"3638","Florida","2020-05-16",-21.8909090909091,-9.10204081632653
"3639","Florida","2020-05-17",-21.2037037037037,2.58333333333333
"3640","Florida","2020-05-18",-22.2363636363636,-31.2391304347826
"3641","Florida","2020-05-19",-17.9444444444444,-12.4893617021277
"3642","Florida","2020-05-20",-17.5925925925926,-10.3913043478261
"3643","Florida","2020-05-21",-16.4909090909091,-8.8
"3644","Florida","2020-05-22",-17,-1.40425531914894
"3645","Florida","2020-05-23",-17.0363636363636,2.69565217391304
"3646","Florida","2020-05-24",-15.8888888888889,13.5531914893617
"3647","Florida","2020-05-25",-24.8181818181818,-17.8913043478261
"3648","Florida","2020-05-26",-18.8888888888889,-23.7234042553191
"3649","Florida","2020-05-27",-16.037037037037,-9.46666666666667
"3650","Florida","2020-05-28",-16.3272727272727,-14.5416666666667
"3651","Florida","2020-05-29",-17.5090909090909,-9.6875
"3652","Florida","2020-05-30",-17.0181818181818,-4.14285714285714
"3653","Florida","2020-05-31",-15.2407407407407,9.3125
"3654","Florida","2020-06-01",-12.8727272727273,-10.6086956521739
"3655","Florida","2020-06-02",-13.7777777777778,-12.5
"3656","Florida","2020-06-03",-13.5849056603774,-14.9777777777778
"3657","Florida","2020-06-04",-15.4,-24.7021276595745
"3658","Florida","2020-06-05",-16.2727272727273,-14.4791666666667
"3659","Florida","2020-06-06",-20.2181818181818,-41.4423076923077
"3660","Florida","2020-06-07",-21.0740740740741,-36.5098039215686
"3661","Florida","2020-06-08",-15.1636363636364,-17.3478260869565
"3662","Florida","2020-06-09",-15.1111111111111,-13.8297872340426
"3663","Florida","2020-06-10",-12.5555555555556,-4.91111111111111
"3664","Florida","2020-06-11",-12.4545454545455,-2.42553191489362
"3665","Florida","2020-06-12",-13.7454545454545,8.20408163265306
"3666","Florida","2020-06-13",-13.0909090909091,4.08333333333333
"3667","Florida","2020-06-14",-11.1296296296296,13.2708333333333
"3668","Florida","2020-06-15",-11.4230769230769,4.10869565217391
"3669","Florida","2020-06-16",-10.4814814814815,7.1304347826087
"3670","Florida","2020-06-17",-10.4259259259259,7.93181818181818
"3671","Florida","2020-06-18",-11.6363636363636,2.04347826086957
"3672","Florida","2020-06-19",-13.8181818181818,0.916666666666667
"3673","Florida","2020-06-20",-11.1272727272727,5.59574468085106
"3674","Florida","2020-06-21",-10.7592592592593,15.6808510638298
"3675","Florida","2020-06-22",-13.6909090909091,-2.76086956521739
"3676","Florida","2020-06-23",-13.8148148148148,-2.31111111111111
"3677","Florida","2020-06-24",-12.3333333333333,2.31111111111111
"3678","Florida","2020-06-25",-12.9090909090909,1.04347826086957
"3679","Florida","2020-06-26",-16.7818181818182,0.666666666666667
"3680","Florida","2020-06-27",-17.8909090909091,-1.39583333333333
"3681","Florida","2020-06-28",-16.0185185185185,4.12765957446809
"3682","Florida","2020-06-29",-13.9454545454545,-4.32608695652174
"3683","Florida","2020-06-30",-13,-7.67391304347826
"3684","Florida","2020-07-01",-10.2830188679245,-4.8695652173913
"3685","Florida","2020-07-02",-5.45454545454545,0.782608695652174
"3686","Florida","2020-07-03",-10.3272727272727,9.63829787234043
"3687","Florida","2020-07-04",-30.6727272727273,-10.4347826086957
"3688","Florida","2020-07-05",-21.7037037037037,-15.9591836734694
"3689","Florida","2020-07-06",-14.9636363636364,-15.2173913043478
"3690","Florida","2020-07-07",-15.9074074074074,-11.7021276595745
"3691","Florida","2020-07-08",-14.8333333333333,-1.31111111111111
"3692","Florida","2020-07-09",-14.6363636363636,-1.57446808510638
"3693","Florida","2020-07-10",-18.8363636363636,-8.45833333333333
"3694","Florida","2020-07-11",-19.4,-11.1875
"3695","Florida","2020-07-12",-17.537037037037,0.739130434782609
"3696","Florida","2020-07-13",-15.9454545454545,-7.26086956521739
"3697","Florida","2020-07-14",-16.5555555555556,-9.52173913043478
"3698","Florida","2020-07-15",-15.8703703703704,-9.97777777777778
"3699","Florida","2020-07-16",-15.4727272727273,-3.76595744680851
"3700","Florida","2020-07-17",-18.6909090909091,-6.60416666666667
"3701","Florida","2020-07-18",-19.5454545454545,-6.17021276595745
"3702","Florida","2020-07-19",-17.7037037037037,3.12765957446809
"3703","Florida","2020-07-20",-17.5454545454545,-8.78723404255319
"3704","Florida","2020-07-21",-17.5555555555556,-12.1276595744681
"3705","Florida","2020-07-22",-17.6666666666667,-12.7826086956522
"3706","Florida","2020-07-23",-18.4909090909091,-18.6875
"3707","Florida","2020-07-24",-19,-8.75
"3708","Florida","2020-07-25",-19.4909090909091,-6.29166666666667
"3709","Florida","2020-07-26",-18.6851851851852,-0.723404255319149
"3710","Florida","2020-07-27",-19.0727272727273,-14.1086956521739
"3711","Florida","2020-07-28",-19.0185185185185,-19.9130434782609
"3712","Florida","2020-07-29",-17.4727272727273,-13.5744680851064
"3713","Florida","2020-07-30",-15.9090909090909,-3.14893617021277
"3714","Florida","2020-07-31",-16.0909090909091,-4.08333333333333
"3715","Florida","2020-08-01",-18.7454545454545,-14.5957446808511
"3716","Florida","2020-08-02",-24.5185185185185,-19.4468085106383
"3717","Florida","2020-08-03",-15.8181818181818,-12.3404255319149
"3718","Florida","2020-08-04",-16.3333333333333,-11.9333333333333
"3719","Florida","2020-08-05",-16.6481481481481,-10.7333333333333
"3720","Florida","2020-08-06",-16.6,-8.42553191489362
"3721","Florida","2020-08-07",-18.6727272727273,-7.35416666666667
"3722","Florida","2020-08-08",-17.0545454545455,-3.14893617021277
"3723","Florida","2020-08-09",-16.7407407407407,-1.72916666666667
"3724","Florida","2020-08-10",-17.2545454545455,-12.8913043478261
"3725","Florida","2020-08-11",-19.2222222222222,-18.9787234042553
"3726","Florida","2020-08-12",-16.5555555555556,-9.30434782608696
"3727","Florida","2020-08-13",-17.4545454545455,-11.5625
"3728","Florida","2020-08-14",-18.5090909090909,-10.9583333333333
"3729","Florida","2020-08-15",-18.3818181818182,-11.8510638297872
"3730","Florida","2020-08-16",-17.3888888888889,0.25
"3731","Florida","2020-08-17",-22.5,-28.4736842105263
"3732","Florida","2020-08-18",-20.9473684210526,-22.5
"3733","Florida","2020-08-19",-20.7368421052632,-29.0555555555556
"3734","Florida","2020-08-20",-20.6666666666667,-29.1578947368421
"3735","Florida","2020-08-21",-19.8780487804878,-27.9090909090909
"3736","Florida","2020-08-22",-21.075,-28.36
"3737","Florida","2020-08-23",-21.5263157894737,-22.5238095238095
"3738","Florida","2020-08-24",-24.7894736842105,-32.7222222222222
"3739","Florida","2020-08-25",-22.9736842105263,-24.9444444444444
"3740","Florida","2020-08-26",-22.0789473684211,-24.9444444444444
"3741","Florida","2020-08-27",-22.1538461538462,-23.3333333333333
"3742","Florida","2020-08-28",-20.780487804878,-21.8095238095238
"3743","Florida","2020-08-29",-21.1707317073171,-21.76
"3744","Florida","2020-08-30",-23.2105263157895,-31.7391304347826
"3745","Florida","2020-08-31",-24.1578947368421,-33.5789473684211
"3746","Florida","2020-09-01",-20.1315789473684,-23.8333333333333
"3747","Florida","2020-09-02",-20.5,-21.7777777777778
"3748","Florida","2020-09-03",-18.3333333333333,-20.2777777777778
"3749","Florida","2020-09-04",-18.025,-20.85
"3750","Florida","2020-09-05",-17.375,-11.2083333333333
"3751","Florida","2020-09-06",-14.7894736842105,-3.26315789473684
"3752","Florida","2020-09-07",-21.0526315789474,-4.35294117647059
"3753","Florida","2020-09-08",-22.0263157894737,-28
"3754","Florida","2020-09-09",-21.6052631578947,-30.45
"3755","Florida","2020-09-10",-20.85,-26
"3756","Florida","2020-09-11",-19.1272727272727,-13.6938775510204
"3757","Florida","2020-09-12",-19.7636363636364,-18.36
"3758","Florida","2020-09-13",-21.462962962963,-29.0816326530612
"3759","Florida","2020-09-14",-19.3090909090909,-22.8510638297872
"3760","Florida","2020-09-15",-21.6296296296296,-26.6530612244898
"3761","Florida","2020-09-16",-25.5925925925926,-19.3191489361702
"3762","Florida","2020-09-17",-18.3454545454545,-15.8979591836735
"3763","Florida","2020-09-18",-17.9818181818182,-11.7959183673469
"3764","Florida","2020-09-19",-17.6909090909091,-12.1836734693878
"3765","Florida","2020-09-20",-18.0185185185185,-21.8571428571429
"3766","Florida","2020-09-21",-17.1454545454545,-16.3913043478261
"3767","Florida","2020-09-22",-16.8888888888889,-13.4893617021277
"3768","Florida","2020-09-23",-16.6296296296296,-12.8510638297872
"3769","Florida","2020-09-24",-17.4363636363636,-20.4166666666667
"3770","Florida","2020-09-25",-17.6,-18.4489795918367
"3771","Florida","2020-09-26",-16.9090909090909,-7.94
"3772","Florida","2020-09-27",-18.4074074074074,-19.8
"3773","Florida","2020-09-28",-19.1636363636364,-27.4565217391304
"3774","Florida","2020-09-29",-18.6296296296296,-30.8775510204082
"3775","Florida","2020-09-30",-14.7222222222222,-14.2978723404255
"3776","Florida","2020-10-01",-13.4727272727273,-16.8775510204082
"3777","Florida","2020-10-02",-14.5818181818182,-17.3469387755102
"3778","Florida","2020-10-03",-15,-17.34
"3779","Florida","2020-10-04",-16.8518518518519,-33.88
"3780","Florida","2020-10-05",-16.2727272727273,-24.5208333333333
"3781","Florida","2020-10-06",-16.2909090909091,-19.8510638297872
"3782","Florida","2020-10-07",-16.9454545454545,-16.2340425531915
"3783","Florida","2020-10-08",-16.7090909090909,-14.1632653061224
"3784","Florida","2020-10-09",-16.9636363636364,-15.8979591836735
"3785","Florida","2020-10-10",-16.7454545454545,-15.62
"3786","Florida","2020-10-11",-15.2407407407407,-12.5510204081633
"3787","Florida","2020-10-12",-17.0545454545455,-13.8510638297872
"3788","Florida","2020-10-13",-16.9814814814815,-13.4791666666667
"3789","Florida","2020-10-14",-15.0740740740741,-9.23913043478261
"3790","Florida","2020-10-15",-14.8363636363636,-12.4897959183673
"3791","Florida","2020-10-16",-16.2363636363636,-14.1632653061224
"3792","Florida","2020-10-17",-14.2181818181818,-2.44897959183673
"3793","Florida","2020-10-18",-14.7407407407407,-11.6938775510204
"3794","Florida","2020-10-19",-17.8545454545455,-26.1304347826087
"3795","Florida","2020-10-20",-17.0740740740741,-23.2916666666667
"3796","Florida","2020-10-21",-15.9074074074074,-22.1063829787234
"3797","Florida","2020-10-22",-15.3818181818182,-17.2083333333333
"3798","Florida","2020-10-23",-15.0545454545455,-13.3877551020408
"3799","Florida","2020-10-24",-14.9818181818182,-9.36
"3800","Florida","2020-10-25",-14.3888888888889,-9.55102040816327
"3801","Florida","2020-10-26",-16.5272727272727,-17.9787234042553
"3802","Florida","2020-10-27",-16.2222222222222,-18.9791666666667
"3803","Florida","2020-10-28",-14.4444444444444,-17.6595744680851
"3804","Florida","2020-10-29",-13.9272727272727,-17.7755102040816
"3805","Florida","2020-10-30",-12.2181818181818,-14.0416666666667
"3806","Florida","2020-10-31",-12.8,-7.62
"3807","Florida","2020-11-01",-14.8888888888889,-20.3265306122449
"3808","Florida","2020-11-02",-14.7272727272727,-24.1063829787234
"3809","Florida","2020-11-03",-9.55555555555556,-12.7708333333333
"3810","Florida","2020-11-04",-16.8888888888889,-21.6595744680851
"3811","Florida","2020-11-05",-15.8181818181818,-22.4166666666667
"3812","Florida","2020-11-06",-16,-20.4489795918367
"3813","Florida","2020-11-07",-15.4909090909091,-19.26
"3814","Florida","2020-11-08",-17.2407407407407,-32.1632653061224
"3815","Florida","2020-11-09",-20.3454545454545,-41.5957446808511
"3816","Florida","2020-11-10",-16.3888888888889,-32.1836734693878
"3817","Florida","2020-11-11",-15.1636363636364,-36.063829787234
"3818","Florida","2020-11-12",-19.1636363636364,-35.1666666666667
"3819","Florida","2020-11-13",-16.8545454545455,-19.8958333333333
"3820","Florida","2020-11-14",-14.5636363636364,-11.58
"3821","Florida","2020-11-15",-14.1851851851852,-10.0612244897959
"3822","Florida","2020-11-16",-16.3272727272727,-23.0425531914894
"3823","Florida","2020-11-17",-15.4074074074074,-21.5208333333333
"3824","Florida","2020-11-18",-13.8888888888889,-22.936170212766
"3825","Florida","2020-11-19",-15.0545454545455,-26.2916666666667
"3826","Florida","2020-11-20",-16.1636363636364,-23.6326530612245
"3827","Florida","2020-11-21",-14.9090909090909,-20.54
"3828","Florida","2020-11-22",-12.5185185185185,-21.734693877551
"3829","Florida","2020-11-23",-8.72222222222222,-16.468085106383
"3830","Florida","2020-11-24",-5.09259259259259,-13.7083333333333
"3831","Florida","2020-11-25",3.74,-10.7608695652174
"3832","Florida","2020-11-26",-71.5636363636364,-16.3191489361702
"3833","Florida","2020-11-27",-18.7636363636364,-2.8125
"3834","Florida","2020-11-28",-18.0909090909091,-16.2857142857143
"3835","Florida","2020-11-29",-15.9259259259259,-23.7755102040816
"3836","Florida","2020-11-30",-13.5818181818182,-35
"3837","Florida","2020-12-01",-11,-34.0816326530612
"3838","Florida","2020-12-02",-13.0925925925926,-30.6382978723404
"3839","Florida","2020-12-03",-11.5272727272727,-25.125
"3840","Florida","2020-12-04",-14.7454545454545,-26.5
"3841","Florida","2020-12-05",-11.8181818181818,-17.4
"3842","Florida","2020-12-06",-12.5555555555556,-21.1632653061224
"3843","Florida","2020-12-07",-13.9454545454545,-35.75
"3844","Florida","2020-12-08",-13.6545454545455,-33.1224489795918
"3845","Florida","2020-12-09",-13.2222222222222,-27.9574468085106
"3846","Florida","2020-12-10",-13.3818181818182,-24.2916666666667
"3847","Florida","2020-12-11",-14.6181818181818,-21.1041666666667
"3848","Florida","2020-12-12",-12.8545454545455,-18.265306122449
"3849","Florida","2020-12-13",-11.8333333333333,-13.0612244897959
"3850","Florida","2020-12-14",-12.7090909090909,-29
"3851","Florida","2020-12-15",-11.0925925925926,-26.2708333333333
"3852","Florida","2020-12-16",-13.4444444444444,-35.1428571428571
"3853","Florida","2020-12-17",-10.2,-30.9375
"3854","Florida","2020-12-18",-12.9818181818182,-31.48
"3855","Florida","2020-12-19",-10.9818181818182,-24.6
"3856","Florida","2020-12-20",-10.2962962962963,-32.1020408163265
"3857","Florida","2020-12-21",-2.24528301886792,-13.2083333333333
"3858","Florida","2020-12-22",1.18518518518519,-17.0208333333333
"3859","Florida","2020-12-23",9.70588235294118,-8.65217391304348
"3860","Florida","2020-12-24",-6.8,-28.0816326530612
