"state","date","avg_retail_rec_change","avg_parks_change","treatment_group","in_quarantine","quarantine_length","mask_order","population","population_density","new_cases","new_cases_per_100k"
"Michigan","2020-11-01",-13.0980392156863,1.38095238095238,1,0,0,1,9995915,103.36,337,3.3713772075893
"Michigan","2020-11-02",-10.0566037735849,14.4545454545455,1,0,0,1,9995915,103.36,6634,66.3671109648291
"Michigan","2020-11-03",4.2962962962963,76.3684210526316,1,0,0,1,9995915,103.36,3664,36.6549735566979
"Michigan","2020-11-04",-9.44444444444444,56.2,1,0,0,1,9995915,103.36,4327,43.2876830185131
"Michigan","2020-11-05",-7.96428571428571,43.35,1,0,0,1,9995915,103.36,6010,60.1245608831208
"Michigan","2020-11-06",-13.135593220339,58.3333333333333,1,0,0,1,9995915,103.36,4287,42.8875195517369
"Michigan","2020-11-07",-6.08928571428571,109.954545454545,1,0,0,1,9995915,103.36,6283,62.8556765438682
"Michigan","2020-11-08",-1.74509803921569,124.631578947368,1,0,0,1,9995915,103.36,379,3.79154884770429
"Michigan","2020-11-09",-7.40740740740741,62.75,1,0,0,1,9995915,103.36,9051,90.5469884447797
"Michigan","2020-11-10",-7.90909090909091,42.3636363636364,1,0,0,1,9995915,103.36,6869,68.7180713321392
"Michigan","2020-11-11",-7.21818181818182,12.6363636363636,1,0,0,1,9995915,103.36,6494,64.9665388311125
"Michigan","2020-11-12",-8.09090909090909,25.35,1,0,0,1,9995915,103.36,7474,74.7705437671289
"Michigan","2020-11-13",-16.4655172413793,-1.70833333333333,1,0,0,1,9995915,103.36,9099,91.0271846049111
"Michigan","2020-11-14",-8.36842105263158,28.7391304347826,1,0,0,1,9995915,103.36,7321,73.23991850671
"Michigan","2020-11-15",-19.3921568627451,-5.85,1,0,0,1,9995915,103.36,499,4.99203924803282
"Michigan","2020-11-16",-14.0384615384615,5.18181818181818,1,0,0,1,9995915,103.36,12651,126.561700454636
"Michigan","2020-11-17",-12.0740740740741,-2.36363636363636,1,0,0,1,9995915,103.36,7893,78.9622560816093
"Michigan","2020-11-18",-19.1320754716981,10.3181818181818,1,0,0,1,9995915,103.36,6105,61.0749491167142
"Michigan","2020-11-19",-19.4464285714286,33.45,1,0,0,1,9995915,103.36,7855,78.582100788172
"Michigan","2020-11-20",-27.0350877192982,30.3478260869565,1,0,0,1,9995915,103.36,10225,102.291786194661
"Michigan","2020-11-21",-23.7017543859649,46.5,1,0,0,1,9995915,103.36,7557,75.6008829606894
"Michigan","2020-11-22",-24.4901960784314,-9.4,1,0,0,1,9995915,103.36,655,6.55267676845992
"Michigan","2020-11-23",-17.2075471698113,1.77272727272727,1,0,0,1,9995915,103.36,11390,113.946547164517
"Michigan","2020-11-24",-16.9259259259259,-9.77272727272727,1,0,0,1,9995915,103.36,6853,68.5580059454287
"Michigan","2020-11-25",-2.41509433962264,-8,1,0,0,1,9995915,103.36,4976,49.7803352669566
"Michigan","2020-11-26",-83.9824561403509,-12.0454545454545,1,0,0,1,9995915,103.36,290,2.90118513412729
"Michigan","2020-11-27",-27.7368421052632,6.625,1,0,0,1,9995915,103.36,16680,166.868165645666
"Michigan","2020-11-28",-25.859649122807,45.3333333333333,1,0,0,1,9995915,103.36,8257,82.6037436292726
"Michigan","2020-11-29",-21.2156862745098,37.3181818181818,1,0,0,1,9995915,103.36,317,3.17129547420121
"Michigan","2020-11-30",-22.5740740740741,-15.4782608695652,1,0,0,1,9995915,103.36,10768,107.724005256147
"Michigan","2020-12-01",-19.3888888888889,-9.30434782608696,1,0,0,1,9995915,103.36,6474,64.7664570977244
"Michigan","2020-12-02",-17.2830188679245,11.2173913043478,1,0,0,1,9995915,103.36,7417,74.2003108269728
"Michigan","2020-12-03",-16.9814814814815,8.8695652173913,1,0,0,1,9995915,103.36,8124,81.2732001022418
"Michigan","2020-12-04",-26.6842105263158,0.153846153846154,1,0,0,1,9995915,103.36,9325,93.2881081921965
"Michigan","2020-12-05",-21.3508771929825,24.1666666666667,1,0,0,1,9995915,103.36,6072,60.7448142566238
"Michigan","2020-12-06",-22,11.6818181818182,1,0,0,1,9995915,103.36,348,3.48142216095275
"Michigan","2020-12-07",-20.7777777777778,-4.52173913043478,1,0,0,1,9995915,103.36,9557,95.6090562994983
"Michigan","2020-12-08",-21.7592592592593,-4.26086956521739,1,0,0,1,9995915,103.36,6823,68.2578833453466
"Michigan","2020-12-09",-17.7222222222222,12.7727272727273,1,0,0,1,9995915,103.36,5313,53.1517124745459
"Michigan","2020-12-10",-18.4545454545455,28.8095238095238,1,0,0,1,9995915,103.36,6363,63.6560034774205
"Michigan","2020-12-11",-24.0877192982456,7.83333333333333,1,0,0,1,9995915,103.36,5631,56.3330120354165
"Michigan","2020-12-12",-31.0526315789474,-4.96,1,0,0,1,9995915,103.36,4557,45.5886229524761
"Michigan","2020-12-13",-21.156862745098,16,1,0,0,1,9995915,103.36,238,2.38097262731826
"Michigan","2020-12-14",-20.188679245283,-9.43478260869565,1,0,0,1,9995915,103.36,7560,75.6308952206977
"Michigan","2020-12-15",-17.1666666666667,-3.69565217391304,1,0,0,1,9995915,103.36,5447,54.4922600882461
"Michigan","2020-12-16",-16.5660377358491,-8.1304347826087,1,0,0,1,9995915,103.36,4604,46.0588150259381
"Michigan","2020-12-17",-17.0909090909091,-1.60869565217391,1,0,0,1,9995915,103.36,4614,46.1588558926321
"Michigan","2020-12-18",-23.1929824561403,-4.48148148148148,1,0,0,1,9995915,103.36,4508,45.0984227056753
"Michigan","2020-12-19",-20.6315789473684,11.2083333333333,1,0,0,1,9995915,103.36,3943,39.4461137374618
"Michigan","2020-12-20",-14.2745098039216,19.2727272727273,1,0,0,1,9995915,103.36,176,1.76071925381518
"Michigan","2020-12-21",-7.36538461538461,0.391304347826087,1,0,0,1,9995915,103.36,5003,50.0504456070305
"Michigan","2020-12-22",-2.61111111111111,13.7391304347826,1,0,0,1,9995915,103.36,3519,35.2043809896343
"Michigan","2020-12-23",9.53846153846154,22.5652173913043,1,0,0,1,9995915,103.36,3795,37.9655089103899
"Michigan","2020-12-24",-21.4464285714286,-4.73913043478261,1,0,0,1,9995915,103.36,254,2.54103801402873
"Michigan","2020-12-25",-92.7090909090909,-39.5806451612903,1,0,0,1,9995915,103.36,142,1.42058030705543
"Michigan","2020-12-26",-36.3859649122807,-9.58333333333333,1,0,0,1,9995915,103.36,7313,73.1598858133548
"Michigan","2020-12-27",-27,8.76190476190476,1,0,0,1,9995915,103.36,92,0.92037597358521
"Michigan","2020-12-28",-17.1320754716981,-7,1,0,0,1,9995915,103.36,3715,37.1651819768375
"Michigan","2020-12-29",-12.6481481481481,1.56521739130435,1,0,0,1,9995915,103.36,3794,37.9555048237205
"Michigan","2020-12-30",-20.8490566037736,-16.7083333333333,1,0,0,1,9995915,103.36,3847,38.4857214171989
"Michigan","2020-12-31",-3.73584905660377,10.9090909090909,1,0,0,1,9995915,103.36,267,2.67109114073099
"Michigan","2021-01-01",-56.8448275862069,-29.3666666666667,1,0,0,1,9995915,103.36,177,1.77072334048459
"Michigan","2021-01-02",-32.7719298245614,5.29166666666667,1,0,0,1,9995915,103.36,8439,84.4244874031042
"Michigan","2021-01-03",-28.8627450980392,5.04761904761905,1,0,0,1,9995915,103.36,222,2.22090724060779
"Michigan","2021-01-04",-14.5283018867925,-11.8695652173913,1,0,0,1,9995915,103.36,5684,56.8632286288949
"Michigan","2021-01-05",-18.7222222222222,-11.4347826086957,1,0,0,1,9995915,103.36,3137,31.3828198819218
"Michigan","2021-01-06",-19.3962264150943,-8.20833333333333,1,0,0,1,9995915,103.36,4609,46.1088354592851
"Michigan","2021-01-07",-22.3272727272727,-6.36363636363636,1,0,0,1,9995915,103.36,4309,43.1076094584638
"Michigan","2021-01-08",-29.4912280701754,-12.1481481481481,1,0,0,1,9995915,103.36,3898,38.9959298373386
"Michigan","2021-01-09",-23.1929824561403,21.5833333333333,1,0,0,1,9995915,103.36,2745,27.4612179075152
"Michigan","2021-01-10",-22.4705882352941,7.36363636363636,1,0,0,1,9995915,103.36,56,0.560228853486649
"Michigan","2021-01-11",-23.4528301886792,-17.1666666666667,1,0,0,1,9995915,103.36,5370,53.7219454147019
"Michigan","2021-01-12",-27.2037037037037,-12.304347826087,1,0,0,1,9995915,103.36,2678,26.7909441006651
"Michigan","2021-01-13",-22.7407407407407,3.17391304347826,1,0,0,1,9995915,103.36,3115,31.1627299751949
"Michigan","2021-01-14",-24.8727272727273,2.34782608695652,1,0,0,1,9995915,103.36,3668,36.6949899033755
"Michigan","2021-01-15",-33.8070175438597,-22.5714285714286,1,0,0,1,9995915,103.36,2988,29.8922109681805
"Michigan","2021-01-16",-28.140350877193,7.88,1,0,0,1,9995915,103.36,2002,20.0281815121477
"Michigan","2021-01-17",-26.4117647058824,4.71428571428571,1,0,0,1,9995915,103.36,98,0.980400493601636
"Michigan","2021-01-18",-25.2641509433962,-10.6666666666667,1,0,0,1,9995915,103.36,3452,34.5341071827842
"Michigan","2021-01-19",-27.4259259259259,-15.5217391304348,1,0,0,1,9995915,103.36,2358,23.5896363664557
"Michigan","2021-01-20",-28.8888888888889,-13.4583333333333,1,0,0,1,9995915,103.36,2412,24.1298570466035
"Michigan","2021-01-21",-24.0181818181818,-0.608695652173913,1,0,0,1,9995915,103.36,2587,25.8805722137493
"Michigan","2021-01-22",-33.1228070175439,-19.8275862068966,1,0,0,1,9995915,103.36,2523,25.2403106669074
"Michigan","2021-01-23",-26.0701754385965,22.8,1,0,0,1,9995915,103.36,1594,15.9465141510307
"Michigan","2021-01-24",-31.9607843137255,-3.59090909090909,1,0,0,1,9995915,103.36,34,0.340138946759751
"Michigan","2021-01-25",-25.8703703703704,-13.25,1,0,0,1,9995915,103.36,3095,30.9626482418068
"Michigan","2021-01-26",-38.3636363636364,-17.5217391304348,1,0,0,1,9995915,103.36,2408,24.0898406999259
"Michigan","2021-01-27",-25.5925925925926,-6.65217391304348,1,0,0,1,9995915,103.36,2039,20.3983327189157
"Michigan","2021-01-28",-26.5272727272727,-10,1,0,0,1,9995915,103.36,2256,22.5692195261764
"Michigan","2021-01-29",-30.0689655172414,-4.26923076923077,1,0,0,1,9995915,103.36,2027,20.2782836788828
"Michigan","2021-01-30",-25.9298245614035,17.3333333333333,1,0,0,1,9995915,103.36,1353,13.5355292637042
"Michigan","2021-01-31",-31.3725490196078,5.90476190476191,1,0,0,1,9995915,103.36,68,0.680277893519503
"Michigan","2021-02-01",-18.3148148148148,-11.1304347826087,1,0,0,1,9995915,103.36,2623,26.2407193338479
"Michigan","2021-02-02",-18.2407407407407,-4.1304347826087,1,0,0,1,9995915,103.36,1467,14.6759951440163
"Michigan","2021-02-03",-10.0363636363636,4.65217391304348,1,0,0,1,9995915,103.36,1665,16.6568043045584
"Michigan","2021-02-04",-17.4285714285714,-11.1818181818182,1,0,0,1,9995915,103.36,3074,30.7525624217493
"Michigan","2021-02-05",-41.4385964912281,-28.5666666666667,1,0,0,1,9995915,103.36,1700,17.0069473379876
"Michigan","2021-02-06",-25.4035087719298,-8.20833333333333,1,0,0,1,9995915,103.36,1054,10.5443073495523
"Michigan","2021-02-07",-27.3137254901961,-15.5,1,0,0,1,9995915,103.36,52,0.520212506809031
"Michigan","2021-02-08",-23.5849056603774,-24.4166666666667,1,0,0,1,9995915,103.36,2255,22.559215439507
"Michigan","2021-02-09",-20.1296296296296,-17.2608695652174,1,0,0,1,9995915,103.36,853,8.533485929002
"Michigan","2021-02-10",-17.4444444444444,-18.16,1,0,0,1,9995915,103.36,1340,13.405476137002
"Michigan","2021-02-11",-15.4363636363636,-13.7272727272727,1,0,0,1,9995915,103.36,1469,14.6960033173551
"Michigan","2021-02-12",-22.3898305084746,-14.0714285714286,1,0,0,1,9995915,103.36,1415,14.1557826372073
"Michigan","2021-02-13",-17.3684210526316,3.24,1,0,0,1,9995915,103.36,1345,13.455496570349
"Michigan","2021-02-14",-8.37254901960784,7.28571428571429,1,0,0,1,9995915,103.36,54,0.54022068014784
"Michigan","2021-02-15",-21.9056603773585,-24.8260869565217,1,0,0,1,9995915,103.36,1282,12.8252391101765
"Michigan","2021-02-16",-32.4444444444444,-27,1,0,0,1,9995915,103.36,1146,11.4646833231375
"Michigan","2021-02-17",-17.4905660377358,-16.68,1,0,0,1,9995915,103.36,1334,13.3454516169855
"Michigan","2021-02-18",-15.4181818181818,-17.2272727272727,1,0,0,1,9995915,103.36,1204,12.044920349963
"Michigan","2021-02-19",-21.5862068965517,-13.7142857142857,1,0,0,1,9995915,103.36,1417,14.1757908105461
"Michigan","2021-02-20",-13,30.2083333333333,1,0,0,1,9995915,103.36,818,8.18334289557284
"Michigan","2021-02-21",-12.4117647058824,13.4761904761905,1,0,0,1,9995915,103.36,10,0.100040866694045
"Michigan","2021-02-22",-20,-19.9565217391304,1,0,0,1,9995915,103.36,1744,17.4471271514414
"Michigan","2021-02-23",-12.8363636363636,-1.47826086956522,1,0,0,1,9995915,103.36,1729,17.2970658514003
"Michigan","2021-02-24",-11.3333333333333,-4.39130434782609,1,0,0,1,9995915,103.36,1535,15.3562730375358
"Michigan","2021-02-25",-10.6851851851852,-1.66666666666667,1,0,0,1,9995915,103.36,1583,15.8364691976672
"Michigan","2021-02-26",-14.1016949152542,-0.96,1,0,0,1,9995915,103.36,1278,12.7852227634989
"Michigan","2021-02-27",-5.98275862068965,43.16,1,0,0,1,9995915,103.36,1329,13.2954311836385
"Michigan","2021-02-28",-7.58823529411765,16.1428571428571,1,0,0,1,9995915,103.36,36,0.36014712009856
"Michigan","2021-03-01",-11.6666666666667,-10.9565217391304,1,0,0,1,9995915,103.36,1954,19.5479853520163
"Michigan","2021-03-02",-9.41818181818182,-2,1,0,0,1,9995915,103.36,1625,16.2566408377822
"Michigan","2021-03-03",-0.811320754716981,21.5238095238095,1,0,0,1,9995915,103.36,1808,18.0873886982832
"Michigan","2021-03-04",-5.875,-2.90909090909091,1,0,0,1,9995915,103.36,1791,17.9173192249034
"Michigan","2021-03-05",-12.4666666666667,2.46153846153846,1,0,0,1,9995915,103.36,1766,17.6672170581683
"Michigan","2021-03-06",-4.21052631578947,36.4583333333333,1,0,0,1,9995915,103.36,1569,15.6964119842956
"Michigan","2021-03-07",-1.94117647058824,49.2857142857143,1,0,0,1,9995915,103.36,59,0.590241113494863
"Michigan","2021-03-08",-8.11111111111111,47.5714285714286,1,0,0,1,9995915,103.36,2311,23.1194442929937
"Michigan","2021-03-09",-6.16666666666667,54.3478260869565,1,0,0,1,9995915,103.36,1607,16.076567277733
"Michigan","2021-03-10",-4.81818181818182,34.5909090909091,1,0,0,1,9995915,103.36,2652,26.5308378472606
"Michigan","2021-03-11",-5.83928571428571,28.5714285714286,1,0,0,1,9995915,103.36,2471,24.7200981600984
"Michigan","2021-03-12",-11,15.2307692307692,1,0,0,1,9995915,103.36,2775,27.7613405075974
"Michigan","2021-03-13",2.39655172413793,65.75,1,0,0,1,9995915,103.36,1921,19.217850491926
"Michigan","2021-03-14",3.68627450980392,56.3181818181818,1,0,0,1,9995915,103.36,88,0.880359626907592
"Minnesota","2020-02-15",8,12,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-02-16",11.1904761904762,8.21428571428571,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-02-17",-1.48571428571429,8.5,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-02-18",-3.34246575342466,-5.81818181818182,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-02-19",0.0410958904109589,-9.16666666666667,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-02-20",0.383561643835616,-11.6153846153846,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-02-21",6.04054054054054,-1.92857142857143,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-02-22",8.90277777777778,23.6666666666667,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-02-23",15.016393442623,37.8461538461538,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-02-24",4.13235294117647,3.41666666666667,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-02-25",3.29577464788732,-0.909090909090909,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-02-26",5.95890410958904,-1.83333333333333,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-02-27",3.78082191780822,-6.83333333333333,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-02-28",7.64864864864865,-6.93333333333333,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-02-29",12.9285714285714,1.94444444444444,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-03-01",17.5,29.2666666666667,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-03-02",6.35820895522388,-3.25,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-03-03",10.6,16.4545454545455,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-03-04",9.19718309859155,4.41666666666667,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-03-05",2.44444444444444,-17.1538461538462,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-03-06",10.4931506849315,-0.571428571428571,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-03-07",12.5915492957746,8.52941176470588,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-03-08",18.5409836065574,75.1538461538462,1,0,0,0,5611179,64.54,1,0.0178215665549076
"Minnesota","2020-03-09",5.16176470588235,-2.41666666666667,1,0,0,0,5611179,64.54,0,0
"Minnesota","2020-03-10",6.08333333333333,4.36363636363636,1,0,0,0,5611179,64.54,1,0.0178215665549076
"Minnesota","2020-03-11",8.45833333333333,11.6363636363636,1,0,0,0,5611179,64.54,2,0.0356431331098152
"Minnesota","2020-03-12",5.98630136986301,-15.3846153846154,1,0,0,0,5611179,64.54,4,0.0712862662196305
"Minnesota","2020-03-13",7.44594594594595,-8.73333333333333,1,0,0,0,5611179,64.54,5,0.0891078327745381
"Minnesota","2020-03-14",3.50704225352113,-17,1,0,0,0,5611179,64.54,7,0.124750965884353
"Minnesota","2020-03-15",5.5,21.5333333333333,1,0,0,0,5611179,64.54,14,0.249501931768707
"Minnesota","2020-03-16",0.838235294117647,-16.4615384615385,1,0,0,0,5611179,64.54,19,0.338609764543245
"Minnesota","2020-03-17",-12.5068493150685,33.4545454545455,1,0,0,0,5611179,64.54,6,0.106929399329446
"Minnesota","2020-03-18",-34.972602739726,11.2727272727273,1,0,0,0,5611179,64.54,17,0.30296663143343
"Minnesota","2020-03-19",-41.7123287671233,-29.3571428571429,1,0,0,0,5611179,64.54,12,0.213858798658891
"Minnesota","2020-03-20",-39.25,-8.73333333333333,1,0,0,0,5611179,64.54,26,0.463360730427598
"Minnesota","2020-03-21",-46.8028169014084,-10,1,0,0,0,5611179,64.54,23,0.409896030762875
"Minnesota","2020-03-22",-45.5384615384615,4.94117647058824,1,0,0,0,5611179,64.54,33,0.588111696311952
"Minnesota","2020-03-23",-35.875,39.5,1,0,0,0,5611179,64.54,64,1.14058025951409
"Minnesota","2020-03-24",-39.5211267605634,26.8181818181818,1,0,0,0,5611179,64.54,29,0.516825430092321
"Minnesota","2020-03-25",-35.0416666666667,-9.75,1,0,0,0,5611179,64.54,25,0.445539163872691
"Minnesota","2020-03-26",-36.0694444444444,65.6363636363636,1,0,0,0,5611179,64.54,57,1.01582929362973
"Minnesota","2020-03-27",-36.3733333333333,53.2142857142857,1,0,0,0,5611179,64.54,52,0.926721460855196
"Minnesota","2020-03-28",-62.8088235294118,-42.25,1,1,1,0,5611179,64.54,44,0.784148928415935
"Minnesota","2020-03-29",-53.9032258064516,-28.4444444444444,1,1,2,0,5611179,64.54,62,1.10493712640427
"Minnesota","2020-03-30",-40.5352112676056,103.625,1,1,3,0,5611179,64.54,72,1.28315279195335
"Minnesota","2020-03-31",-41.9315068493151,89.6,1,1,4,0,5611179,64.54,53,0.944543027410104
"Minnesota","2020-04-01",-39.4931506849315,61.3,1,1,5,0,5611179,64.54,60,1.06929399329446
"Minnesota","2020-04-02",-45.3239436619718,32.3333333333333,1,1,6,0,5611179,64.54,53,0.944543027410104
"Minnesota","2020-04-03",-49.9452054794521,-40.2941176470588,1,1,7,0,5611179,64.54,47,0.837613628080658
"Minnesota","2020-04-04",-47.9014084507042,2.28571428571429,1,1,8,0,5611179,64.54,76,1.35443905817298
"Minnesota","2020-04-05",-41.2878787878788,87,1,1,9,0,5611179,64.54,70,1.24750965884353
"Minnesota","2020-04-06",-41.2333333333333,40.5,1,1,10,0,5611179,64.54,51,0.908899894300289
"Minnesota","2020-04-07",-38.8333333333333,110.111111111111,1,1,11,0,5611179,64.54,83,1.47919002405733
"Minnesota","2020-04-08",-39.5,41.2727272727273,1,1,12,0,5611179,64.54,85,1.51483315716715
"Minnesota","2020-04-09",-41.4838709677419,-14.9230769230769,1,1,13,0,5611179,64.54,88,1.56829785683187
"Minnesota","2020-04-10",-36.5128205128205,32.7142857142857,1,1,14,0,5611179,64.54,93,1.65740568960641
"Minnesota","2020-04-11",-39.2564102564103,43.8235294117647,1,1,15,0,5611179,64.54,92,1.6395841230515
"Minnesota","2020-04-12",-75.4848484848485,-48.6666666666667,1,1,16,0,5611179,64.54,194,3.45738391165208
"Minnesota","2020-04-13",-41.8709677419355,-19.6153846153846,1,1,17,0,5611179,64.54,29,0.516825430092321
"Minnesota","2020-04-14",-42,-16.5833333333333,1,1,18,0,5611179,64.54,45,0.801970494970843
"Minnesota","2020-04-15",-31.6774193548387,2.09090909090909,1,1,19,0,5611179,64.54,114,2.03165858725947
"Minnesota","2020-04-16",-34.21875,24.6666666666667,1,1,20,0,5611179,64.54,103,1.83562135515549
"Minnesota","2020-04-17",-34.1794871794872,34.2142857142857,1,1,21,0,5611179,64.54,159,2.83362908223031
"Minnesota","2020-04-18",-35.0769230769231,53.0666666666667,1,1,22,0,5611179,64.54,142,2.53066245079688
"Minnesota","2020-04-19",-29.7096774193548,80.3076923076923,1,1,23,0,5611179,64.54,143,2.54848401735179
"Minnesota","2020-04-20",-33.4193548387097,27.8181818181818,1,1,24,0,5611179,64.54,114,2.03165858725947
"Minnesota","2020-04-21",-31.0645161290323,51.6363636363636,1,1,25,0,5611179,64.54,97,1.72869195582604
"Minnesota","2020-04-22",-27.6774193548387,135.875,1,1,26,0,5611179,64.54,154,2.74452124945577
"Minnesota","2020-04-23",-31.84375,65.1818181818182,1,1,27,0,5611179,64.54,221,3.93856620863458
"Minnesota","2020-04-24",-30.4102564102564,73.6153846153846,1,1,28,0,5611179,64.54,243,4.33064067284255
"Minnesota","2020-04-25",-30.8461538461538,81.75,1,1,29,0,5611179,64.54,261,4.65142887083089
"Minnesota","2020-04-26",-24.4838709677419,101.916666666667,1,1,30,0,5611179,64.54,156,2.78016438256559
"Minnesota","2020-04-27",-23.0967741935484,123.625,1,1,31,0,5611179,64.54,214,3.81381524275023
"Minnesota","2020-04-28",-28.9677419354839,-5.09090909090909,1,1,32,0,5611179,64.54,365,6.50487179254128
"Minnesota","2020-04-29",-24.1290322580645,83.8,1,1,33,0,5611179,64.54,463,8.25138531492223
"Minnesota","2020-04-30",-23.1935483870968,136.666666666667,1,1,34,0,5611179,64.54,492,8.76821074501455
"Minnesota","2020-05-01",-23.8461538461538,68.7692307692308,1,1,35,0,5611179,64.54,594,10.5860105336151
"Minnesota","2020-05-02",-24.9230769230769,95.1666666666667,1,1,36,0,5611179,64.54,498,8.875140144344
"Minnesota","2020-05-03",-17.7096774193548,134.083333333333,1,1,37,0,5611179,64.54,435,7.75238145138482
"Minnesota","2020-05-04",-20.8064516129032,84.3,1,1,38,0,5611179,64.54,571,10.1761145028523
"Minnesota","2020-05-05",-20.6129032258065,76.1,1,1,39,0,5611179,64.54,617,10.995906564378
"Minnesota","2020-05-06",-19.7741935483871,134.75,1,1,40,0,5611179,64.54,728,12.9741004519728
"Minnesota","2020-05-07",-22.4838709677419,101.2,1,1,41,0,5611179,64.54,785,13.9899297456025
"Minnesota","2020-05-08",-21.7179487179487,58.4615384615385,1,1,42,0,5611179,64.54,723,12.8849926191982
"Minnesota","2020-05-09",-26.4102564102564,39.8571428571429,1,1,43,0,5611179,64.54,702,12.5107397215452
"Minnesota","2020-05-10",-20.6774193548387,28.6153846153846,1,1,44,0,5611179,64.54,481,8.57217351291057
"Minnesota","2020-05-11",-23.5161290322581,89.4,1,1,45,0,5611179,64.54,528,9.40978714099123
"Minnesota","2020-05-12",-21.4838709677419,133,1,1,46,0,5611179,64.54,695,12.3859887556608
"Minnesota","2020-05-13",-22,46.7272727272727,1,1,47,0,5611179,64.54,423,7.53852265272592
"Minnesota","2020-05-14",-21.219512195122,131.888888888889,1,1,48,0,5611179,64.54,527,9.39196557443632
"Minnesota","2020-05-15",-20.3488372093023,135.8,1,1,49,0,5611179,64.54,797,14.2037885442614
"Minnesota","2020-05-16",-25.906976744186,44.0769230769231,1,1,50,0,5611179,64.54,729,12.9919220185277
"Minnesota","2020-05-17",-24.025641025641,-21.1875,1,1,51,0,5611179,64.54,708,12.6176691208746
"Minnesota","2020-05-18",-13.4736842105263,85.6,1,0,0,0,5611179,64.54,695,12.3859887556608
"Minnesota","2020-05-19",-12.5,165,1,0,0,0,5611179,64.54,666,11.8691633255685
"Minnesota","2020-05-20",-8.825,172,1,0,0,0,5611179,64.54,641,11.4236241616958
"Minnesota","2020-05-21",-11.7,124.1,1,0,0,0,5611179,64.54,530,9.44543027410104
"Minnesota","2020-05-22",-14.952380952381,110.25,1,0,0,0,5611179,64.54,805,14.3463610767006
"Minnesota","2020-05-23",-23.6744186046512,68.5,1,0,0,0,5611179,64.54,840,14.9701159061224
"Minnesota","2020-05-24",-11.3421052631579,171.6,1,0,0,0,5611179,64.54,728,12.9741004519728
"Minnesota","2020-05-25",-14.5675675675676,147.75,1,0,0,0,5611179,64.54,742,13.2236023837415
"Minnesota","2020-05-26",-14.425,74.9,1,0,0,0,5611179,64.54,645,11.4949104279154
"Minnesota","2020-05-27",-10.1052631578947,151.428571428571,1,0,0,0,5611179,64.54,505,8.99989111022835
"Minnesota","2020-05-28",-12.6585365853659,139.25,1,0,0,0,5611179,64.54,483,8.60781664602038
"Minnesota","2020-05-29",-17.4047619047619,96.9166666666667,1,0,0,0,5611179,64.54,584,10.4077948680661
"Minnesota","2020-05-30",-20.7045454545455,105.846153846154,1,0,0,0,5611179,64.54,659,11.7444123596841
"Minnesota","2020-05-31",-9.45945945945946,181.2,1,0,0,0,5611179,64.54,660,11.762233926239
"Minnesota","2020-06-01",-0.243243243243243,101,1,0,0,0,5611179,64.54,358,6.38012082665693
"Minnesota","2020-06-02",-7.225,85,1,0,0,0,5611179,64.54,300,5.34646996647229
"Minnesota","2020-06-03",1.33333333333333,160,1,0,0,0,5611179,64.54,363,6.46922865943147
"Minnesota","2020-06-04",-3.075,149.125,1,0,0,0,5611179,64.54,403,7.18209132162777
"Minnesota","2020-06-05",-5.35714285714286,158,1,0,0,0,5611179,64.54,707,12.5998475543197
"Minnesota","2020-06-06",-13.1627906976744,120.384615384615,1,0,0,0,5611179,64.54,521,9.28503617510687
"Minnesota","2020-06-07",-0.648648648648649,164,1,0,0,0,5611179,64.54,385,6.86130312363943
"Minnesota","2020-06-08",-2.13888888888889,123,1,0,0,0,5611179,64.54,338,6.02368949555878
"Minnesota","2020-06-09",-8.1025641025641,75.1,1,0,0,0,5611179,64.54,299,5.32864839991738
"Minnesota","2020-06-10",3.46153846153846,114,1,0,0,0,5611179,64.54,366,6.52269335909619
"Minnesota","2020-06-11",2.04878048780488,178.375,1,0,0,0,5611179,64.54,447,7.96624025004371
"Minnesota","2020-06-12",-0.523809523809524,182.1,1,0,0,0,5611179,64.54,479,8.53653037980075
"Minnesota","2020-06-13",-5.34883720930233,140.076923076923,1,0,0,0,5611179,64.54,377,6.71873059120017
